Programme code,Study Year,Academic Year,Course,Course Type
10073,1.0,2017-2018,1065,compulsory-elective
10073,1.0,2017-2018,1186,elective
10073,1.0,2017-2018,1119,elective
10073,1.0,2017-2018,1061,elective
10073,1.0,2017-2018,1038,elective
10073,1.0,2018-2019,1151,compulsory
10073,1.0,2018-2019,1096,compulsory
10073,1.0,2018-2019,1132,compulsory
10073,1.0,2018-2019,1033,compulsory
10073,1.0,2018-2019,1202,elective
10073,1.0,2018-2019,1137,elective
10073,1.0,2018-2019,1127,elective
10073,1.0,2018-2019,1009,elective
10073,1.0,2019-2020,1260,compulsory
10073,1.0,2019-2020,1150,compulsory-elective
10073,1.0,2019-2020,1135,compulsory-elective
10073,1.0,2019-2020,1021,compulsory-elective
10073,1.0,2019-2020,1289,elective
10073,1.0,2019-2020,1268,elective
10073,1.0,2019-2020,1249,elective
10073,1.0,2019-2020,1211,elective
10073,1.0,2019-2020,1161,elective
10073,1.0,2019-2020,1084,elective
10073,1.0,2020-2021,1297,compulsory
10073,1.0,2020-2021,1086,compulsory
10073,1.0,2020-2021,1275,compulsory
10073,1.0,2020-2021,1257,compulsory
10073,1.0,2020-2021,1298,elective
10073,1.0,2020-2021,1285,elective
10073,1.0,2020-2021,1216,elective
10073,1.0,2020-2021,1183,elective
10073,1.0,2020-2021,1139,elective
10073,1.0,2020-2021,1072,elective
10073,1.0,2021-2022,1290,compulsory
10073,1.0,2021-2022,1216,compulsory
10073,1.0,2021-2022,1270,compulsory-elective
10073,1.0,2021-2022,1222,compulsory-elective
10073,1.0,2021-2022,1142,compulsory-elective
10073,1.0,2021-2022,1125,compulsory-elective
10073,1.0,2021-2022,1274,elective
10073,1.0,2021-2022,1214,elective
10073,1.0,2021-2022,1175,elective
10073,1.0,2021-2022,1107,elective
10073,1.0,2021-2022,1017,elective
10073,1.0,2022-2023,1174,compulsory
10073,1.0,2022-2023,1280,compulsory-elective
10073,1.0,2022-2023,1281,compulsory-elective
10073,1.0,2022-2023,1173,compulsory-elective
10073,1.0,2022-2023,1013,compulsory-elective
10073,1.0,2022-2023,1291,compulsory-elective
10073,1.0,2022-2023,1194,compulsory-elective
10073,1.0,2022-2023,1175,compulsory-elective
10073,1.0,2022-2023,1048,compulsory-elective
10073,1.0,2023-2024,1296,compulsory
10073,1.0,2023-2024,1064,compulsory
10073,1.0,2023-2024,1171,compulsory-elective
10073,1.0,2023-2024,1149,compulsory-elective
10073,1.0,2023-2024,1060,compulsory-elective
10073,1.0,2023-2024,1045,compulsory-elective
10073,1.0,2023-2024,1276,elective
10073,1.0,2023-2024,1190,elective
10073,1.0,2023-2024,1180,elective
10073,1.0,2023-2024,1169,elective
10073,1.0,2023-2024,1119,elective
10073,1.0,2023-2024,1055,elective
10073,2.0,2013-2014,1217,compulsory
10073,2.0,2013-2014,1147,compulsory-elective
10073,2.0,2013-2014,1065,compulsory-elective
10073,2.0,2013-2014,1251,elective
10073,2.0,2013-2014,1238,elective
10073,2.0,2013-2014,1202,elective
10073,2.0,2013-2014,1195,elective
10073,2.0,2013-2014,1181,elective
10073,2.0,2013-2014,1089,elective
10073,2.0,2014-2015,1297,compulsory
10073,2.0,2014-2015,1175,compulsory-elective
10073,2.0,2014-2015,1148,compulsory-elective
10073,2.0,2014-2015,1126,compulsory-elective
10073,2.0,2014-2015,1096,compulsory-elective
10073,2.0,2014-2015,1289,elective
10073,2.0,2014-2015,1276,elective
10073,2.0,2014-2015,1220,elective
10073,2.0,2014-2015,1057,elective
10073,2.0,2014-2015,1054,elective
10073,2.0,2015-2016,1017,compulsory
10073,2.0,2015-2016,1232,compulsory-elective
10073,2.0,2015-2016,1167,compulsory-elective
10073,2.0,2015-2016,1105,compulsory-elective
10073,2.0,2015-2016,1272,elective
10073,2.0,2015-2016,1270,elective
10073,2.0,2015-2016,1193,elective
10073,2.0,2015-2016,1153,elective
10073,2.0,2015-2016,1056,elective
10073,2.0,2015-2016,1032,elective
10073,2.0,2016-2017,1265,compulsory
10073,2.0,2016-2017,1087,compulsory-elective
10073,2.0,2016-2017,1018,compulsory-elective
10073,2.0,2016-2017,1004,compulsory-elective
10073,2.0,2016-2017,1262,elective
10073,2.0,2016-2017,1252,elective
10073,2.0,2016-2017,1117,elective
10073,2.0,2016-2017,1061,elective
10073,2.0,2017-2018,1179,compulsory
10073,2.0,2017-2018,1094,compulsory
10073,2.0,2017-2018,1245,compulsory-elective
10073,2.0,2017-2018,1202,compulsory-elective
10073,2.0,2017-2018,1075,compulsory-elective
10073,2.0,2017-2018,1072,compulsory-elective
10073,2.0,2017-2018,1280,elective
10073,2.0,2017-2018,1255,elective
10073,2.0,2017-2018,1170,elective
10073,2.0,2017-2018,1101,elective
10073,2.0,2017-2018,1085,elective
10073,2.0,2017-2018,1059,elective
10073,2.0,2018-2019,1158,compulsory
10073,2.0,2018-2019,1292,compulsory-elective
10073,2.0,2018-2019,1259,compulsory-elective
10073,2.0,2018-2019,1220,compulsory-elective
10073,2.0,2018-2019,1132,compulsory-elective
10073,2.0,2018-2019,1296,elective
10073,2.0,2018-2019,1211,elective
10073,2.0,2018-2019,1204,elective
10073,2.0,2018-2019,1135,elective
10073,2.0,2018-2019,1077,elective
10073,2.0,2018-2019,1004,elective
10073,2.0,2019-2020,1030,compulsory
10073,2.0,2019-2020,1010,compulsory
10073,2.0,2019-2020,1287,compulsory-elective
10073,2.0,2019-2020,1226,compulsory-elective
10073,2.0,2019-2020,1210,compulsory-elective
10073,2.0,2019-2020,1085,compulsory-elective
10073,2.0,2019-2020,1275,compulsory-elective
10073,2.0,2019-2020,1214,compulsory-elective
10073,2.0,2019-2020,1151,compulsory-elective
10073,2.0,2019-2020,1139,compulsory-elective
10073,2.0,2020-2021,1140,compulsory
10073,2.0,2020-2021,1127,compulsory
10073,2.0,2020-2021,1167,compulsory
10073,2.0,2020-2021,1066,compulsory
10073,2.0,2020-2021,1238,elective
10073,2.0,2020-2021,1174,elective
10073,2.0,2020-2021,1136,elective
10073,2.0,2020-2021,1049,elective
10073,2.0,2021-2022,1163,compulsory
10073,2.0,2021-2022,1286,compulsory-elective
10073,2.0,2021-2022,1216,compulsory-elective
10073,2.0,2021-2022,1101,compulsory-elective
10073,2.0,2021-2022,1279,elective
10073,2.0,2021-2022,1222,elective
10073,2.0,2021-2022,1197,elective
10073,2.0,2021-2022,1026,elective
10073,2.0,2022-2023,1202,compulsory
10073,2.0,2022-2023,1297,compulsory-elective
10073,2.0,2022-2023,1212,compulsory-elective
10073,2.0,2022-2023,1273,elective
10073,2.0,2022-2023,1217,elective
10073,2.0,2022-2023,1109,elective
10073,2.0,2022-2023,1074,elective
10073,2.0,2022-2023,1026,elective
10073,2.0,2022-2023,1009,elective
10073,2.0,2023-2024,1260,compulsory
10073,2.0,2023-2024,1168,compulsory
10073,2.0,2023-2024,1255,compulsory-elective
10073,2.0,2023-2024,1185,compulsory-elective
10073,2.0,2023-2024,1108,compulsory-elective
10073,2.0,2023-2024,1011,compulsory-elective
10073,2.0,2023-2024,1280,elective
10073,2.0,2023-2024,1261,elective
10073,2.0,2023-2024,1228,elective
10073,2.0,2023-2024,1184,elective
10073,2.0,2023-2024,1181,elective
10073,2.0,2023-2024,1041,elective
10073,3.0,2013-2014,1205,compulsory
10073,3.0,2013-2014,1193,compulsory
10073,3.0,2013-2014,1219,compulsory-elective
10073,3.0,2013-2014,1186,compulsory-elective
10073,3.0,2013-2014,1174,compulsory-elective
10073,3.0,2013-2014,1272,elective
10073,3.0,2013-2014,1229,elective
10073,3.0,2013-2014,1113,elective
10073,3.0,2013-2014,1112,elective
10073,3.0,2013-2014,1053,elective
10073,3.0,2013-2014,1003,elective
10073,3.0,2014-2015,1236,compulsory
10073,3.0,2014-2015,1168,compulsory
10073,3.0,2014-2015,1260,compulsory-elective
10073,3.0,2014-2015,1102,compulsory-elective
10073,3.0,2014-2015,1067,compulsory-elective
10073,3.0,2014-2015,1269,elective
10073,3.0,2014-2015,1093,elective
10073,3.0,2014-2015,1043,elective
10073,3.0,2014-2015,1009,elective
10073,3.0,2015-2016,1294,compulsory
10073,3.0,2015-2016,1160,compulsory-elective
10073,3.0,2015-2016,1136,compulsory-elective
10073,3.0,2015-2016,1119,compulsory-elective
10073,3.0,2015-2016,1266,elective
10073,3.0,2015-2016,1258,elective
10073,3.0,2015-2016,1189,elective
10073,3.0,2015-2016,1179,elective
10073,3.0,2015-2016,1090,elective
10073,3.0,2016-2017,1166,compulsory
10073,3.0,2016-2017,1040,compulsory
10073,3.0,2016-2017,1269,compulsory-elective
10073,3.0,2016-2017,1109,compulsory-elective
10073,3.0,2016-2017,1004,compulsory-elective
10073,3.0,2016-2017,1255,elective
10073,3.0,2016-2017,1254,elective
10073,3.0,2016-2017,1182,elective
10073,3.0,2016-2017,1036,elective
10073,3.0,2017-2018,1180,compulsory
10073,3.0,2017-2018,1142,compulsory
10073,3.0,2017-2018,1252,compulsory-elective
10073,3.0,2017-2018,1187,compulsory-elective
10073,3.0,2017-2018,1033,compulsory-elective
10073,3.0,2017-2018,1283,elective
10073,3.0,2017-2018,1282,elective
10073,3.0,2017-2018,1245,elective
10073,3.0,2017-2018,1228,elective
10073,3.0,2017-2018,1134,elective
10073,3.0,2017-2018,1075,elective
10073,3.0,2018-2019,1104,compulsory
10073,3.0,2018-2019,1103,compulsory
10073,3.0,2018-2019,1287,compulsory
10073,3.0,2018-2019,1206,compulsory
10073,3.0,2018-2019,1270,elective
10073,3.0,2018-2019,1267,elective
10073,3.0,2018-2019,1258,elective
10073,3.0,2018-2019,1152,elective
10073,3.0,2018-2019,1110,elective
10073,3.0,2019-2020,1145,compulsory
10073,3.0,2019-2020,1093,compulsory-elective
10073,3.0,2019-2020,1087,compulsory-elective
10073,3.0,2019-2020,1007,compulsory-elective
10073,3.0,2019-2020,1242,elective
10073,3.0,2019-2020,1162,elective
10073,3.0,2019-2020,1108,elective
10073,3.0,2019-2020,1056,elective
10073,3.0,2020-2021,1173,compulsory
10073,3.0,2020-2021,1134,compulsory
10073,3.0,2020-2021,1279,compulsory
10073,3.0,2020-2021,1161,compulsory
10073,3.0,2020-2021,1296,elective
10073,3.0,2020-2021,1221,elective
10073,3.0,2020-2021,1184,elective
10073,3.0,2020-2021,1183,elective
10073,3.0,2020-2021,1129,elective
10073,3.0,2020-2021,1074,elective
10073,3.0,2021-2022,1149,compulsory
10073,3.0,2021-2022,1289,compulsory-elective
10073,3.0,2021-2022,1230,compulsory-elective
10073,3.0,2021-2022,1090,compulsory-elective
10073,3.0,2021-2022,1260,elective
10073,3.0,2021-2022,1204,elective
10073,3.0,2021-2022,1098,elective
10073,3.0,2021-2022,1034,elective
10073,3.0,2021-2022,1017,elective
10073,3.0,2022-2023,1271,compulsory
10073,3.0,2022-2023,1250,compulsory
10073,3.0,2022-2023,1102,compulsory
10073,3.0,2022-2023,1044,compulsory
10073,3.0,2022-2023,1293,elective
10073,3.0,2022-2023,1281,elective
10073,3.0,2022-2023,1239,elective
10073,3.0,2022-2023,1194,elective
10073,3.0,2022-2023,1077,elective
10073,3.0,2023-2024,1190,compulsory
10073,3.0,2023-2024,1026,compulsory
10073,3.0,2023-2024,1224,compulsory
10073,3.0,2023-2024,1004,compulsory
10073,3.0,2023-2024,1294,elective
10073,3.0,2023-2024,1291,elective
10073,3.0,2023-2024,1263,elective
10073,3.0,2023-2024,1259,elective
10073,3.0,2023-2024,1108,elective
10073,3.0,2023-2024,1057,elective
10074,1.0,2013-2014,1291,compulsory
10074,1.0,2013-2014,1277,compulsory
10074,1.0,2013-2014,1110,compulsory
10074,1.0,2013-2014,1090,compulsory
10074,1.0,2013-2014,1290,elective
10074,1.0,2013-2014,1136,elective
10074,1.0,2013-2014,1126,elective
10074,1.0,2013-2014,1098,elective
10074,1.0,2013-2014,1080,elective
10074,1.0,2014-2015,1024,compulsory
10074,1.0,2014-2015,1006,compulsory
10074,1.0,2014-2015,1280,compulsory-elective
10074,1.0,2014-2015,1229,compulsory-elective
10074,1.0,2014-2015,1016,compulsory-elective
10074,1.0,2014-2015,1277,elective
10074,1.0,2014-2015,1243,elective
10074,1.0,2014-2015,1150,elective
10074,1.0,2014-2015,1003,elective
10074,1.0,2015-2016,1223,compulsory
10074,1.0,2015-2016,1149,compulsory
10074,1.0,2015-2016,1295,compulsory-elective
10074,1.0,2015-2016,1211,compulsory-elective
10074,1.0,2015-2016,1201,compulsory-elective
10074,1.0,2015-2016,1162,compulsory-elective
10074,1.0,2015-2016,1259,compulsory-elective
10074,1.0,2015-2016,1254,compulsory-elective
10074,1.0,2015-2016,1245,compulsory-elective
10074,1.0,2015-2016,1058,compulsory-elective
10074,1.0,2016-2017,1108,compulsory
10074,1.0,2016-2017,1139,compulsory-elective
10074,1.0,2016-2017,1136,compulsory-elective
10074,1.0,2016-2017,1052,compulsory-elective
10074,1.0,2016-2017,1012,compulsory-elective
10074,1.0,2016-2017,1207,elective
10074,1.0,2016-2017,1117,elective
10074,1.0,2016-2017,1105,elective
10074,1.0,2016-2017,1071,elective
10074,1.0,2016-2017,1065,elective
10074,1.0,2017-2018,1077,compulsory
10074,1.0,2017-2018,1049,compulsory
10074,1.0,2017-2018,1195,compulsory-elective
10074,1.0,2017-2018,1171,compulsory-elective
10074,1.0,2017-2018,1115,compulsory-elective
10074,1.0,2017-2018,1292,elective
10074,1.0,2017-2018,1290,elective
10074,1.0,2017-2018,1128,elective
10074,1.0,2017-2018,1044,elective
10074,1.0,2018-2019,1131,compulsory
10074,1.0,2018-2019,1102,compulsory-elective
10074,1.0,2018-2019,1011,compulsory-elective
10074,1.0,2018-2019,1288,elective
10074,1.0,2018-2019,1191,elective
10074,1.0,2018-2019,1163,elective
10074,1.0,2018-2019,1112,elective
10074,1.0,2019-2020,1221,compulsory
10074,1.0,2019-2020,1125,compulsory
10074,1.0,2019-2020,1227,compulsory-elective
10074,1.0,2019-2020,1178,compulsory-elective
10074,1.0,2019-2020,1175,compulsory-elective
10074,1.0,2019-2020,1065,compulsory-elective
10074,1.0,2019-2020,1290,compulsory-elective
10074,1.0,2019-2020,1254,compulsory-elective
10074,1.0,2019-2020,1073,compulsory-elective
10074,1.0,2019-2020,1023,compulsory-elective
10074,1.0,2020-2021,1275,compulsory
10074,1.0,2020-2021,1102,compulsory
10074,1.0,2020-2021,1227,compulsory-elective
10074,1.0,2020-2021,1201,compulsory-elective
10074,1.0,2020-2021,1155,compulsory-elective
10074,1.0,2020-2021,1197,elective
10074,1.0,2020-2021,1152,elective
10074,1.0,2020-2021,1057,elective
10074,1.0,2020-2021,1025,elective
10074,1.0,2020-2021,1022,elective
10074,1.0,2021-2022,1256,compulsory
10074,1.0,2021-2022,1071,compulsory-elective
10074,1.0,2021-2022,1072,compulsory-elective
10074,1.0,2021-2022,1011,compulsory-elective
10074,1.0,2021-2022,1260,elective
10074,1.0,2021-2022,1222,elective
10074,1.0,2021-2022,1154,elective
10074,1.0,2021-2022,1049,elective
10074,1.0,2022-2023,1034,compulsory
10074,1.0,2022-2023,1202,compulsory-elective
10074,1.0,2022-2023,1159,compulsory-elective
10074,1.0,2022-2023,1061,compulsory-elective
10074,1.0,2022-2023,1052,compulsory-elective
10074,1.0,2022-2023,1256,elective
10074,1.0,2022-2023,1238,elective
10074,1.0,2022-2023,1136,elective
10074,1.0,2022-2023,1089,elective
10074,1.0,2022-2023,1072,elective
10074,1.0,2022-2023,1039,elective
10074,1.0,2023-2024,1069,compulsory
10074,1.0,2023-2024,1223,compulsory-elective
10074,1.0,2023-2024,1218,compulsory-elective
10074,1.0,2023-2024,1156,compulsory-elective
10074,1.0,2023-2024,1284,elective
10074,1.0,2023-2024,1273,elective
10074,1.0,2023-2024,1163,elective
10074,1.0,2023-2024,1136,elective
10074,1.0,2023-2024,1133,elective
10074,1.0,2023-2024,1102,elective
10074,2.0,2013-2014,1264,compulsory
10074,2.0,2013-2014,1247,compulsory-elective
10074,2.0,2013-2014,1172,compulsory-elective
10074,2.0,2013-2014,1061,compulsory-elective
10074,2.0,2013-2014,1296,elective
10074,2.0,2013-2014,1287,elective
10074,2.0,2013-2014,1112,elective
10074,2.0,2013-2014,1109,elective
10074,2.0,2013-2014,1038,elective
10074,2.0,2013-2014,1010,elective
10074,2.0,2014-2015,1075,compulsory
10074,2.0,2014-2015,1216,compulsory-elective
10074,2.0,2014-2015,1169,compulsory-elective
10074,2.0,2014-2015,1126,compulsory-elective
10074,2.0,2014-2015,1298,elective
10074,2.0,2014-2015,1266,elective
10074,2.0,2014-2015,1127,elective
10074,2.0,2014-2015,1123,elective
10074,2.0,2014-2015,1099,elective
10074,2.0,2014-2015,1030,elective
10074,2.0,2015-2016,1266,compulsory
10074,2.0,2015-2016,1062,compulsory
10074,2.0,2015-2016,1253,compulsory-elective
10074,2.0,2015-2016,1171,compulsory-elective
10074,2.0,2015-2016,1167,compulsory-elective
10074,2.0,2015-2016,1119,compulsory-elective
10074,2.0,2015-2016,1279,elective
10074,2.0,2015-2016,1195,elective
10074,2.0,2015-2016,1184,elective
10074,2.0,2015-2016,1078,elective
10074,2.0,2015-2016,1075,elective
10074,2.0,2015-2016,1073,elective
10074,2.0,2016-2017,1287,compulsory
10074,2.0,2016-2017,1057,compulsory
10074,2.0,2016-2017,1274,compulsory-elective
10074,2.0,2016-2017,1164,compulsory-elective
10074,2.0,2016-2017,1041,compulsory-elective
10074,2.0,2016-2017,1021,compulsory-elective
10074,2.0,2016-2017,1261,elective
10074,2.0,2016-2017,1238,elective
10074,2.0,2016-2017,1151,elective
10074,2.0,2016-2017,1149,elective
10074,2.0,2016-2017,1103,elective
10074,2.0,2017-2018,1247,compulsory
10074,2.0,2017-2018,1034,compulsory
10074,2.0,2017-2018,1166,compulsory
10074,2.0,2017-2018,1165,compulsory
10074,2.0,2017-2018,1128,elective
10074,2.0,2017-2018,1123,elective
10074,2.0,2017-2018,1072,elective
10074,2.0,2017-2018,1056,elective
10074,2.0,2018-2019,1122,compulsory
10074,2.0,2018-2019,1224,compulsory-elective
10074,2.0,2018-2019,1202,compulsory-elective
10074,2.0,2018-2019,1058,compulsory-elective
10074,2.0,2018-2019,1276,elective
10074,2.0,2018-2019,1251,elective
10074,2.0,2018-2019,1234,elective
10074,2.0,2018-2019,1229,elective
10074,2.0,2018-2019,1192,elective
10074,2.0,2019-2020,1210,compulsory
10074,2.0,2019-2020,1197,compulsory-elective
10074,2.0,2019-2020,1187,compulsory-elective
10074,2.0,2019-2020,1036,compulsory-elective
10074,2.0,2019-2020,1009,compulsory-elective
10074,2.0,2019-2020,1287,elective
10074,2.0,2019-2020,1263,elective
10074,2.0,2019-2020,1140,elective
10074,2.0,2019-2020,1106,elective
10074,2.0,2019-2020,1082,elective
10074,2.0,2020-2021,1181,compulsory
10074,2.0,2020-2021,1017,compulsory
10074,2.0,2020-2021,1243,compulsory-elective
10074,2.0,2020-2021,1132,compulsory-elective
10074,2.0,2020-2021,1023,compulsory-elective
10074,2.0,2020-2021,1268,elective
10074,2.0,2020-2021,1238,elective
10074,2.0,2020-2021,1086,elective
10074,2.0,2020-2021,1064,elective
10074,2.0,2021-2022,1046,compulsory
10074,2.0,2021-2022,1009,compulsory
10074,2.0,2021-2022,1178,compulsory
10074,2.0,2021-2022,1170,compulsory
10074,2.0,2021-2022,1213,elective
10074,2.0,2021-2022,1214,elective
10074,2.0,2021-2022,1209,elective
10074,2.0,2021-2022,1143,elective
10074,2.0,2021-2022,1139,elective
10074,2.0,2021-2022,1064,elective
10074,2.0,2022-2023,1067,compulsory
10074,2.0,2022-2023,1036,compulsory
10074,2.0,2022-2023,1193,compulsory
10074,2.0,2022-2023,1053,compulsory
10074,2.0,2022-2023,1231,elective
10074,2.0,2022-2023,1194,elective
10074,2.0,2022-2023,1139,elective
10074,2.0,2022-2023,1082,elective
10074,2.0,2023-2024,1048,compulsory
10074,2.0,2023-2024,1194,compulsory-elective
10074,2.0,2023-2024,1153,compulsory-elective
10074,2.0,2023-2024,1136,compulsory-elective
10074,2.0,2023-2024,1033,compulsory-elective
10074,2.0,2023-2024,1263,elective
10074,2.0,2023-2024,1264,elective
10074,2.0,2023-2024,1185,elective
10074,2.0,2023-2024,1131,elective
10074,2.0,2023-2024,1092,elective
10074,2.0,2023-2024,1081,elective
10011,1.0,2013-2014,1002,elective
10011,2.0,2013-2014,1002,elective
10011,1.0,2014-2015,1002,elective
10011,2.0,2014-2015,1002,elective
10011,1.0,2015-2016,1002,elective
